#Recorded data from Servotor32
#datetime: 06-09-2020_20h-27m-19s
#filename: tripod_x_b_sensors_closed_horizontal_air_unloaded_06-09-2020_20h-27m-19s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: True
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: air
#Extra load: unloaded
#Calibration: in air
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
20,19,2.026,0.105,0.005,-4.983,4.983,-4.983,4.983,-4.983,4.983,0.642,5.11,0.642,5.099,0.642,5.062,0.178,0.908,0.165,0.913,0.165,0.927,0.178,0.908,0.165,0.913,0.165,0.927,-2.92,2.92,-2.92,2.92,-2.92,2.92,0.0,0.865,0.0,0.849,0.0,0.795,2.32,2.446,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.11,4.64,5.1,4.64,5.1,0.106,0.95,0.106,0.95,0.106,0.948,0.826,4.611,0.766,4.637,0.766,4.712,1.269,1.105,1.269,1.107,1.269,1.107
21,20,2.134,0.105,0.005,-4.406,4.406,-4.406,4.406,-4.406,4.406,0.432,4.973,0.432,5.015,0.432,4.946,0.15,0.936,0.121,0.913,0.12,0.927,0.15,0.936,0.121,0.913,0.12,0.927,-2.51,2.51,-2.51,2.51,-2.51,2.51,0.0,0.14,0.0,0.239,0.0,0.178,2.32,2.446,2.32,2.44,2.32,2.422,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.083,0.942,0.083,0.945,0.083,0.943,0.696,4.769,0.561,4.637,0.557,4.712,1.269,1.105,1.269,1.107,1.269,1.115
22,21,2.241,0.105,0.003,-1.613,1.613,-1.613,1.613,-1.613,1.613,0.222,4.763,0.222,4.805,0.222,4.736,0.178,0.957,0.077,0.942,0.098,0.943,0.178,0.957,0.077,0.942,0.098,0.943,-0.558,0.558,-0.558,0.558,-0.558,0.558,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.446,2.32,2.44,2.32,2.422,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.065,0.928,0.065,0.932,0.065,0.93,0.826,4.881,0.357,4.791,0.455,4.761,1.269,1.105,1.269,1.107,1.269,1.115
23,22,2.347,0.105,0.005,-0.31,0.31,-0.31,0.31,-0.31,0.31,0.022,4.553,0.026,4.595,0.031,4.526,0.103,0.957,0.088,0.928,0.075,0.943,0.103,0.957,0.088,0.928,0.075,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.027,0.0,0.036,0.0,2.32,2.446,2.32,2.44,2.32,2.422,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.051,0.911,0.052,0.916,0.052,0.913,0.478,4.881,0.408,4.716,0.348,4.761,1.269,1.105,1.269,1.107,1.269,1.115
24,23,2.455,0.105,0.002,0.053,-0.053,0.053,-0.053,0.053,-0.053,-0.09,4.343,-0.069,4.385,0.005,4.316,0.075,0.95,0.066,0.957,0.038,0.951,0.075,0.95,0.066,0.957,0.038,0.951,0.082,-0.082,0.082,-0.082,0.082,-0.082,0.186,0.0,0.22,0.0,0.351,0.0,2.275,2.446,2.286,2.44,2.32,2.422,-0.09,-0.219,-0.069,-0.219,0.0,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.05,0.891,0.05,0.896,0.05,0.892,0.348,4.844,0.306,4.87,0.176,4.803,1.245,1.105,1.251,1.107,1.269,1.115
25,24,2.562,0.105,0.002,1.052,-1.052,1.052,-1.052,1.052,-1.052,0.222,4.133,0.231,4.175,0.315,4.106,0.019,0.943,0.088,0.957,0.03,0.951,0.019,0.943,0.088,0.957,0.03,0.951,0.757,-0.757,0.757,-0.757,0.757,-0.757,0.995,0.0,0.972,0.0,0.99,0.0,2.275,2.446,2.286,2.44,2.322,2.422,-0.09,-0.219,-0.069,-0.219,0.005,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.072,0.866,0.071,0.872,0.072,0.867,0.0,4.806,0.345,4.87,0.139,4.803,1.245,1.105,1.251,1.107,1.271,1.115
26,25,2.668,0.105,0.005,4.261,-4.261,4.261,-4.261,4.261,-4.261,0.537,3.923,0.546,3.965,0.63,3.896,0.019,0.936,0.077,0.942,0.023,0.943,0.019,0.936,0.077,0.942,0.023,0.943,2.956,-2.956,2.956,-2.956,2.956,-2.956,1.0,0.0,1.0,0.0,1.0,0.0,2.275,2.446,2.286,2.44,2.322,2.422,-0.09,-0.219,-0.069,-0.219,0.005,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.103,0.837,0.102,0.844,0.104,0.838,0.0,4.769,0.294,4.791,0.112,4.761,1.245,1.105,1.251,1.107,1.271,1.115
27,26,2.776,0.105,0.006,4.939,-4.939,4.939,-4.939,4.939,-4.939,0.852,3.713,0.861,3.755,0.945,3.686,0.019,0.915,0.055,0.957,0.038,0.886,0.019,0.915,0.055,0.957,0.038,0.886,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.275,2.446,2.286,2.44,2.322,2.422,-0.09,-0.219,-0.069,-0.219,0.005,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.145,0.802,0.144,0.811,0.148,0.804,0.0,4.657,0.19,4.87,0.181,4.46,1.245,1.105,1.251,1.107,1.271,1.115
28,27,2.883,0.105,0.006,5.069,-5.069,5.069,-5.069,5.069,-5.069,1.167,3.503,1.176,3.545,1.26,3.476,0.065,0.872,0.066,0.942,0.045,0.87,0.065,0.872,0.066,0.942,0.045,0.87,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.275,2.446,2.286,2.44,2.322,2.422,-0.09,-0.219,-0.069,-0.219,0.005,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.201,0.763,0.2,0.773,0.206,0.764,0.217,4.428,0.242,4.791,0.214,4.375,1.245,1.105,1.251,1.107,1.271,1.115
29,28,2.988,0.105,0.005,5.094,-5.094,5.094,-5.094,5.094,-5.094,1.482,3.293,1.491,3.335,1.575,3.266,0.093,0.823,0.066,0.884,0.105,0.813,0.093,0.823,0.066,0.884,0.105,0.813,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.275,2.446,2.286,2.44,2.322,2.422,-0.09,-0.219,-0.069,-0.219,0.005,-0.219,4.64,5.11,4.64,5.099,4.64,5.062,0.271,0.718,0.27,0.729,0.279,0.719,0.35,4.167,0.242,4.482,0.492,4.074,1.245,1.105,1.251,1.107,1.271,1.115
