#Recorded data from Servotor32
#datetime: 07-09-2020_21h-02m-26s
#filename: tripod_x_b_sensors_closed_horizontal_floor_unloaded_07-09-2020_21h-02m-26s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: False
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: floor
#Extra load: unloaded
#Calibration: in air
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
20,21,2.249,0.106,-0.001,-2.191,2.191,-2.191,2.191,-2.191,2.191,0.216,4.26,0.216,5.828,0.216,4.726,0.084,0.993,0.045,0.282,-0.111,0.917,0.084,0.993,0.045,0.282,0.0,0.917,-1.06,1.06,-1.06,1.06,-1.06,1.06,0.0,0.0,0.0,0.977,0.0,0.0,2.55,2.276,2.55,2.832,2.55,2.48,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,4.717,5.1,5.828,5.1,5.126,0.063,0.916,0.063,0.95,0.063,0.924,0.428,4.683,0.229,1.438,0.0,4.687,1.155,1.206,1.155,0.983,1.155,1.113
21,22,2.357,0.105,0.003,-1.768,1.768,-1.768,1.768,-1.768,1.768,0.006,4.05,0.006,6.143,0.007,4.516,-0.011,1.02,0.015,0.094,-0.104,0.889,0.0,1.0,0.015,0.094,0.0,0.889,-0.977,0.977,-0.977,0.977,-0.977,0.977,0.0,0.0,0.0,0.999,0.0,0.0,2.55,2.276,2.55,2.989,2.55,2.48,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,4.717,5.1,6.143,5.1,5.126,0.05,0.895,0.05,0.95,0.05,0.906,0.0,4.717,0.077,0.398,0.0,4.539,1.155,1.206,1.155,0.934,1.155,1.113
22,23,2.463,0.105,0.005,-1.709,1.709,-1.709,1.709,-1.709,1.709,-0.204,3.84,-0.204,6.279,-0.191,4.306,0.011,1.047,0.045,0.282,-0.207,0.815,0.011,1.0,0.045,0.282,0.0,0.815,-0.999,0.999,-0.999,0.999,-0.999,0.999,0.0,0.0,0.0,0.617,0.0,0.0,2.448,2.276,2.448,3.057,2.454,2.48,-0.204,-0.165,-0.204,-0.165,-0.191,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.05,0.868,0.05,0.95,0.05,0.884,0.056,4.717,0.229,1.614,0.0,4.147,1.11,1.206,1.11,0.914,1.113,1.113
23,24,2.572,0.106,0.001,-1.197,1.197,-1.197,1.197,-1.197,1.197,-0.41,3.628,-0.405,6.076,-0.231,4.094,-0.021,0.98,-0.045,0.341,-0.178,0.926,0.0,0.98,0.0,0.341,0.0,0.926,-0.616,0.616,-0.616,0.616,-0.616,0.616,0.007,0.0,0.007,0.015,0.006,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.05,0.836,0.05,0.94,0.05,0.858,-0.204,4.619,-0.204,2.032,-0.191,4.734,1.069,1.206,1.07,0.914,1.105,1.113
24,25,2.678,0.105,0.003,0.234,-0.234,0.234,-0.234,0.234,-0.234,-0.107,3.418,-0.111,5.871,0.081,3.884,-0.021,0.98,0.0,0.141,-0.126,0.889,0.0,0.98,0.0,0.141,0.0,0.889,0.005,-0.005,0.005,-0.005,0.005,-0.005,0.962,0.0,0.961,0.007,0.911,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.068,0.799,0.067,0.929,0.069,0.827,-0.41,4.619,-0.405,0.744,-0.231,4.539,1.069,1.206,1.07,0.914,1.105,1.113
25,26,2.783,0.105,0.006,4.06,-4.06,4.06,-4.06,4.06,-4.06,0.208,3.208,0.204,5.661,0.396,3.674,0.011,1.007,0.104,0.106,-0.215,0.843,0.011,1.0,0.104,0.106,0.0,0.843,2.826,-2.826,2.826,-2.826,2.826,-2.826,1.0,0.0,1.0,0.0,1.0,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.092,0.755,0.092,0.915,0.095,0.791,-0.349,4.717,0.168,0.518,-0.231,4.295,1.069,1.206,1.07,0.914,1.105,1.113
26,27,2.892,0.106,0.001,4.908,-4.908,4.908,-4.908,4.908,-4.908,0.526,2.996,0.522,5.449,0.714,3.462,0.021,0.987,0.06,0.059,-0.207,0.685,0.021,0.987,0.06,0.059,0.0,0.685,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.125,0.704,0.124,0.899,0.13,0.749,-0.294,4.654,-0.075,0.215,-0.231,3.459,1.069,1.206,1.07,0.914,1.105,1.113
27,28,2.998,0.105,0.009,5.063,-5.063,5.063,-5.063,5.063,-5.063,0.841,2.786,0.837,5.239,1.029,3.252,-0.021,0.832,0.03,0.082,-0.089,0.815,0.0,0.832,0.03,0.082,0.0,0.815,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.167,0.649,0.166,0.88,0.175,0.702,-0.41,3.897,-0.24,0.363,-0.231,4.147,1.069,1.206,1.07,0.914,1.105,1.113
28,29,3.106,0.105,0.007,5.093,-5.093,5.093,-5.093,5.093,-5.093,1.156,2.576,1.152,5.029,1.344,3.042,0.053,0.799,0.075,0.165,-0.104,0.769,0.053,0.799,0.075,0.165,0.0,0.769,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.219,0.589,0.218,0.858,0.231,0.651,-0.118,3.736,0.008,0.898,-0.231,3.904,1.069,1.206,1.07,0.914,1.105,1.113
29,30,3.215,0.106,0.006,5.099,-5.099,5.099,-5.099,5.099,-5.099,1.474,2.364,1.47,4.817,1.662,2.83,0.063,0.779,0.179,0.082,-0.015,0.741,0.063,0.779,0.179,0.082,0.0,0.741,3.0,-3.0,3.0,-3.0,3.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.345,2.276,2.347,3.057,2.434,2.48,-0.41,-0.165,-0.405,-0.165,-0.231,-0.165,5.1,4.717,5.1,6.279,5.1,5.126,0.283,0.527,0.281,0.833,0.299,0.596,-0.063,3.638,0.58,0.363,-0.231,3.756,1.069,1.206,1.07,0.914,1.105,1.113
